VariableCode,RegionCode,YearCode,AggValue
rgdpna,SVN,1993,27150.24598650360000000
rgdpna,SVN,1994,28596.67238442300000000
rgdpna,SVN,1995,29771.18316725130000000
rgdpna,SVN,1996,30857.30871503550000000
rgdpna,SVN,1997,32386.84794414540000000
rgdpna,SVN,1998,33525.32644909930000000
rgdpna,SVN,1999,35310.68126244800000000
rgdpna,SVN,2000,36817.01861175460000000
rgdpna,SVN,2001,37899.17802738050000000
rgdpna,SVN,2002,39349.59290151900000000
rgdpna,SVN,2003,40502.54779229060000000
rgdpna,SVN,2004,42285.32461899450000000
rgdpna,SVN,2005,43979.85498393010000000
rgdpna,SVN,2006,46552.48721753140000000
rgdpna,SVN,2007,49792.61964998820000000
rgdpna,SVN,2008,51477.23468250470000000
rgdpna,SVN,2009,47441.09933715850000000
rgdpna,SVN,2010,48029.27687531150000000
rgdpna,SVN,2011,48317.21813772160000000
rgdpna,URY,1950,9845.55093270166000000
rgdpna,URY,1951,11373.41761303490000000
rgdpna,URY,1952,10949.11268276920000000
rgdpna,URY,1953,11522.92733555140000000
rgdpna,URY,1954,12558.03482764480000000
rgdpna,URY,1955,12789.25326016900000000
rgdpna,URY,1956,12818.96069773240000000
rgdpna,URY,1957,13245.31787929610000000
rgdpna,URY,1958,12467.01821592820000000
rgdpna,URY,1959,12187.16176611040000000
rgdpna,URY,1960,12745.90213104620000000
rgdpna,URY,1961,12960.68337326770000000
rgdpna,URY,1962,12903.55429315460000000
rgdpna,URY,1963,12706.14328786770000000
rgdpna,URY,1964,13034.41098064640000000
rgdpna,URY,1965,12926.62096593510000000
rgdpna,URY,1966,13439.03167320110000000
rgdpna,URY,1967,13070.05403892380000000
rgdpna,URY,1968,13216.42502416100000000
rgdpna,URY,1969,14121.97442207980000000
rgdpna,URY,1970,14659.55820848880000000
rgdpna,URY,1971,14677.13357700980000000
rgdpna,URY,1972,14449.22073334540000000
rgdpna,URY,1973,14501.94683897530000000
rgdpna,URY,1974,14957.77252637080000000
rgdpna,URY,1975,15834.84011149580000000
rgdpna,URY,1976,16465.85253699260000000
rgdpna,URY,1977,16659.18159099090000000
rgdpna,URY,1978,17535.68222873990000000
rgdpna,URY,1979,18617.41781531550000000
rgdpna,URY,1980,19734.30413893310000000
rgdpna,SGP,2002,128463.36415801900000000
rgdpna,SGP,2003,134347.31133566300000000
rgdpna,SGP,2004,146652.31103452300000000
rgdpna,SGP,2005,157461.16951795200000000
rgdpna,SGP,2006,171260.50021903500000000
rgdpna,SGP,2007,186428.95550887100000000
rgdpna,SGP,2008,189600.22277055600000000
rgdpna,SGP,2009,187742.64231816500000000
rgdpna,SGP,2010,215459.49555762700000000
rgdpna,SGP,2011,225993.57876137200000000
rgdpna,URY,1981,20109.05635210150000000
rgdpna,URY,1982,18220.55465461850000000
rgdpna,URY,1983,17154.12664712690000000
rgdpna,URY,1984,16966.75993428720000000
rgdpna,URY,1985,17217.10376766880000000
rgdpna,URY,1986,18741.95196829770000000
rgdpna,URY,1987,20228.75964108870000000
rgdpna,URY,1988,20226.99941102100000000
rgdpna,URY,1989,20487.02450980840000000
rgdpna,URY,1990,20674.68459427040000000
rgdpna,URY,1991,21332.22831907680000000
rgdpna,URY,1992,23274.15325768470000000
rgdpna,HKG,1994,179516.17000643400000000
rgdpna,HKG,1995,183632.87792343900000000
rgdpna,HKG,1996,191332.42106305500000000
rgdpna,HKG,1997,201006.91733127500000000
rgdpna,HKG,1998,188893.39421787000000000
rgdpna,HKG,1999,193721.51479334300000000
rgdpna,HKG,2000,209125.07536602500000000
rgdpna,HKG,2001,210165.08013542400000000
rgdpna,HKG,2002,214034.09116706500000000
rgdpna,HKG,2003,220467.94617569000000000
rgdpna,HKG,2004,239134.16153173800000000
rgdpna,HKG,2005,256070.07812500000000000
rgdpna,HKG,2006,274045.46257244700000000
rgdpna,HKG,2007,291555.34152941000000000
rgdpna,HKG,2008,298279.48869703700000000
rgdpna,HKG,2009,290384.50841954800000000
rgdpna,HKG,2010,310833.28228587100000000
rgdpna,HKG,2011,326288.56569082900000000
rgdpna,HND,1950,2905.56089831039000000
rgdpna,HND,1951,2984.24975316361000000
rgdpna,HND,1952,2870.15771681812000000
rgdpna,HND,1953,3060.98556868353000000
rgdpna,HND,1954,2673.60492682554000000
rgdpna,HND,1955,2735.39528154380000000
rgdpna,HND,1956,3253.46691011954000000
rgdpna,HND,1957,3293.99258094999000000
rgdpna,HND,1958,3527.83335052240000000
rgdpna,HND,1959,3763.89949642411000000
rgdpna,HND,1960,3670.85611646460000000
rgdpna,HND,1961,3738.46058345321000000
rgdpna,HND,1962,3888.95597513175000000
rgdpna,HND,1963,3868.46476180521000000
rgdpna,MLI,1960,2275.28756909571000000
rgdpna,MLI,1961,2234.74063238456000000
rgdpna,MLI,1962,2191.06759083030000000
rgdpna,MLI,1963,2334.44757920174000000
rgdpna,MLI,1964,1970.42231707464000000
rgdpna,MLI,1965,2045.71715348456000000
rgdpna,MLI,1966,2122.80829295699000000
rgdpna,MLI,1967,2089.08822559078000000
rgdpna,MLI,1968,2225.66843883693000000
rgdpna,MLI,1969,2248.07557699002000000
rgdpna,MLI,1970,2450.33895222492000000
rgdpna,MLI,1971,2513.28806262508000000
rgdpna,MLI,1972,2660.16502981196000000
rgdpna,MLI,1973,2621.45654854140000000
rgdpna,MLI,1974,2581.37903601333000000
rgdpna,MLI,1975,2881.46561754675000000
rgdpna,MLI,1976,3274.02031468946000000
rgdpna,MLI,1977,3481.87631338703000000
rgdpna,MLI,1978,3430.91987782044000000
rgdpna,MLI,1979,3787.58723417326000000
rgdpna,MLI,1980,3623.74227513504000000
rgdpna,MLI,1981,3779.96513318354000000
rgdpna,MLI,1982,4015.47697948781000000
rgdpna,MLI,1983,3807.44151525237000000
rgdpna,MLI,1984,3833.34781834584000000
rgdpna,MLI,1985,4159.13920573342000000
rgdpna,MLI,1986,4829.56292821290000000
rgdpna,MLI,1987,4715.73220249917000000
rgdpna,MLI,1988,4727.50779481439000000
rgdpna,MLI,1989,5081.56060375847000000
rgdpna,MLI,1990,5204.02676383669000000
rgdpna,MLI,1991,5193.82125049684000000
rgdpna,MLI,1992,5697.03156210030000000
rgdpna,MLI,1993,6051.95214589862000000
rgdpna,MLI,1994,6107.15575671049000000
rgdpna,MLI,1995,6486.34934967544000000
rgdpna,MLI,1996,6695.10643051368000000
rgdpna,MLI,1997,7023.18463792887000000
rgdpna,MLI,1998,7590.38508825217000000
rgdpna,MLI,1999,8023.10827433573000000
rgdpna,MLI,2000,7760.29275464992000000
rgdpna,MLI,2001,8680.22400742006000000
rgdpna,MLI,2002,9054.83621550702000000
rgdpna,MLI,2003,9744.60723616040000000
rgdpna,MLI,2004,9963.95747453179000000
rgdpna,MLI,2005,10575.03390223090000000
rgdpna,MLI,2006,11130.36658647620000000
rgdpna,MLI,2007,11608.65634432640000000
rgdpna,MLI,2008,12186.67039254270000000
rgdpna,MLI,2009,12730.53789921320000000
rgdpna,MLI,2010,13470.80658491170000000
rgdpna,MLI,2011,13831.59503266000000000
rgdpna,MNG,1970,2151.45547021774000000
rgdpna,MNG,1971,2252.28689090503000000
rgdpna,MNG,1972,2333.56625987017000000
rgdpna,MNG,1973,2541.40183296877000000
rgdpna,MNG,1974,2648.64924574347000000
rgdpna,MNG,1975,2821.12084349065000000
rgdpna,MNG,1976,2931.25697308352000000
rgdpna,MNG,1977,3159.46560162790000000
rgdpna,MNG,1978,3397.03975416870000000
rgdpna,MNG,1979,3541.90130065339000000
rgdpna,MNG,1980,3770.10992919777000000
rgdpna,MNG,1981,4085.90133832236000000
rgdpna,MNG,1982,4426.29910152544000000
rgdpna,MNG,1983,4682.67993650594000000
rgdpna,MNG,1984,4959.60728518662000000
rgdpna,MNG,1985,5241.27240156826000000
rgdpna,MNG,1986,5735.33161099615000000
rgdpna,MNG,1987,5938.47362729168000000
rgdpna,MNG,1988,6241.62633869859000000
rgdpna,MNG,1989,6502.54833796042000000
rgdpna,MNG,1990,6338.91800020957000000
rgdpna,MNG,1991,5752.77090654194000000
rgdpna,MNG,1992,5206.39056044527000000
rgdpna,MNG,1993,5050.03666554425000000
rgdpna,MNG,1994,5166.19239120933000000
rgdpna,MNG,1995,5492.28336712331000000
rgdpna,MNG,1996,5621.51203743615000000
rgdpna,TZA,1960,5530.50170947281000000
rgdpna,TZA,1961,5269.03560000511000000
rgdpna,TZA,1962,5782.62369813036000000
rgdpna,TZA,1963,5924.60026271755000000
rgdpna,TZA,1964,7117.41299300644000000
rgdpna,TZA,1965,7376.98599388599000000
rgdpna,TZA,1966,7995.14307015196000000
rgdpna,TZA,1967,8448.74803761504000000
rgdpna,TZA,1968,9175.61799606554000000
rgdpna,TZA,1969,9222.13403672384000000
rgdpna,TZA,1970,9554.44547336585000000
rgdpna,TZA,1971,9953.79143650981000000
rgdpna,TZA,1972,10623.10024701400000000
rgdpna,TZA,1973,10947.80210489790000000
rgdpna,TZA,1974,11221.49715752230000000
rgdpna,TZA,1975,11884.58562591940000000
rgdpna,ROU,1993,140308.27289876200000000
rgdpna,ROU,1994,145825.11385920900000000
rgdpna,ROU,1995,156234.42392443200000000
rgdpna,ROU,1996,161234.64447614600000000
rgdpna,ROU,1997,153405.37475926400000000
rgdpna,ROU,1998,150176.78092569600000000
rgdpna,ROU,1999,148309.01641866700000000
rgdpna,ROU,2000,151882.88130931300000000
rgdpna,ROU,2001,160508.09364772700000000
rgdpna,ROU,2002,168657.12824908400000000
rgdpna,ROU,2003,177489.20314912600000000
rgdpna,ROU,2004,192558.47497760200000000
rgdpna,ROU,2005,200556.72308798100000000
rgdpna,ROU,2006,216350.10765484700000000
rgdpna,ROU,2007,230017.29017169000000000
rgdpna,ROU,2008,246920.75588295900000000
rgdpna,ROU,2009,230683.26384017700000000
rgdpna,ROU,2010,226879.28075994100000000
rgdpna,ROU,2011,232447.69083908500000000
rgdpna,SYR,1960,7017.16518837378000000
rgdpna,SYR,1961,7128.25683553764000000
rgdpna,SYR,1962,9769.26602588663000000
rgdpna,SYR,1963,8869.26867291833000000
rgdpna,SYR,1964,10285.39502188920000000
rgdpna,SYR,1965,10311.81991996120000000
rgdpna,SYR,1966,9488.17077377203000000
rgdpna,SYR,1967,10098.37070505270000000
rgdpna,SYR,1968,10503.43358176820000000
rgdpna,SYR,1969,12561.39315607560000000
rgdpna,SYR,1970,11130.72797213440000000
rgdpna,SYR,1971,12234.44721646900000000
rgdpna,SYR,1972,15296.44222056210000000
rgdpna,SYR,1973,13989.33295323880000000
rgdpna,SYR,1974,17364.57247421300000000
rgdpna,SYR,1975,20754.93688926230000000
rgdpna,SYR,1976,23030.03937769550000000
rgdpna,SYR,1977,22736.69603721910000000
rgdpna,SYR,1978,24720.84332637160000000
rgdpna,SYR,1979,25618.78440652180000000
rgdpna,SYR,1980,28688.73988116450000000
rgdpna,SYR,1981,31416.39512143550000000
rgdpna,SYR,1982,32083.08453151940000000
rgdpna,SYR,1983,32541.60763622320000000
rgdpna,SYR,1984,31216.58731011710000000
rgdpna,SYR,1985,33125.50815240650000000
rgdpna,SYR,1986,31487.24330948090000000
rgdpna,SYR,1987,32087.86081384920000000
rgdpna,SYR,1988,36344.72245023910000000
rgdpna,SYR,1989,30158.05587845060000000
rgdpna,SYR,1990,31541.45516608940000000
rgdpna,SYR,1991,34033.63092287010000000
rgdpna,SYR,1992,38618.07459888060000000
rgdpna,TUN,1960,5442.96134899309000000
rgdpna,TUN,1961,5607.44306035048000000
rgdpna,TUN,1962,5699.10061192622000000
rgdpna,TUN,1963,6323.12650914328000000
rgdpna,TUN,1964,6565.45426046488000000
rgdpna,TUN,1965,6815.31598158272000000
rgdpna,TUN,1966,7026.25410795726000000
rgdpna,TUN,1967,7016.20958124386000000
rgdpna,TUN,1968,7613.86773369644000000
rgdpna,TUN,1969,7941.57511160437000000
rgdpna,TUN,1970,10349.78698427260000000
rgdpna,TUN,1971,11383.13342299730000000
rgdpna,TUN,1972,13403.36965437350000000
rgdpna,TUN,1973,13316.73429112860000000
rgdpna,TUN,1974,14389.00386273380000000
rgdpna,TUN,1975,15417.32796057110000000
rgdpna,TUN,1976,16635.24539061070000000
rgdpna,TUN,1977,17201.13852028090000000
rgdpna,TUN,1978,18310.43111686960000000
rgdpna,TUN,1979,19512.06610811930000000
rgdpna,TUN,1980,20957.57972699890000000
rgdpna,TUN,1981,22114.81933672510000000
rgdpna,TUN,1982,22008.27042057230000000
rgdpna,TUN,1983,23038.24326968300000000
rgdpna,TUN,1984,24358.26594499520000000
rgdpna,TUN,1985,25737.48246109770000000
rgdpna,TUN,1986,25222.44637518000000000
rgdpna,TUN,1987,26460.18550387390000000
rgdpna,TUN,1988,26889.29043587130000000
rgdpna,TUN,1989,27820.21127683310000000
rgdpna,TUN,1990,29788.64064071770000000
rgdpna,TUN,1991,30951.46542961920000000
rgdpna,TUN,1992,33367.45288947570000000
rgdpna,TUN,1993,34097.32288721810000000
rgdpna,TUN,1994,35182.48808987250000000
rgdpna,TUN,1995,36008.75601107220000000
rgdpna,TUN,1996,38583.95769936990000000
rgdpna,TUN,1997,40682.67821963920000000
rgdpna,TUN,1998,42627.16206138380000000
rgdpna,TUN,1999,45210.62642915410000000
rgdpna,TUN,2000,47154.38065909190000000
rgdpna,TUN,2001,49441.26127495350000000
rgdpna,TUN,2002,50281.77452937140000000
rgdpna,TUN,2003,53032.22286609840000000
rgdpna,TUN,2004,56192.50004038200000000
rgdpna,TUN,2005,58440.17844602790000000
rgdpna,TUN,2006,61744.52037878460000000
rgdpna,TUN,2007,65605.73144553950000000
rgdpna,TUN,2008,68527.76608802470000000
rgdpna,TUN,2009,70685.26770373670000000
rgdpna,TUN,2010,73189.49262436630000000
rgdpna,TUN,2011,72124.36735038600000000
rgdpna,VNM,1970,26914.76586887950000000
rgdpna,VNM,1971,27938.85317389690000000
rgdpna,VNM,1972,28486.68465565100000000
rgdpna,VNM,1973,28081.84433817110000000
rgdpna,VNM,1974,28778.78586784410000000
rgdpna,VNM,1975,29638.22778713310000000
rgdpna,VNM,1976,32897.99176740620000000
rgdpna,VNM,1977,37359.68869723520000000
rgdpna,VNM,1978,38020.77807403350000000
rgdpna,VNM,1979,40574.81995548470000000
rgdpna,VNM,1980,39156.02448597780000000
rgdpna,VNM,1981,41425.99221901900000000
rgdpna,VNM,1982,44802.32636740090000000
rgdpna,VNM,1983,47980.17617548930000000
rgdpna,VNM,1984,52009.19824711190000000
rgdpna,VNM,1985,54931.85390339390000000
rgdpna,VNM,1986,56775.97295924440000000
rgdpna,VNM,1987,58223.12333450720000000
rgdpna,VNM,1988,61192.51207620210000000
rgdpna,VNM,1989,64061.16049028300000000
rgdpna,VNM,1990,67328.86571872360000000
rgdpna,VNM,1991,71342.23710885270000000
rgdpna,VNM,1992,77510.51529652280000000
rgdpna,MDV,2010,3714.76053323316000000
rgdpna,MDV,2011,3992.11875444555000000
rgdpna,SDN,1970,12376.66527614940000000
rgdpna,SDN,1971,12654.80787563890000000
rgdpna,SDN,1972,12013.08433212250000000
rgdpna,SDN,1973,12089.03044797660000000
rgdpna,SDN,1974,13472.65501061630000000
rgdpna,SDN,1975,15589.67613187570000000
rgdpna,SDN,1976,18187.72984265020000000
rgdpna,SDN,1977,19319.70743279620000000
rgdpna,SDN,1978,18173.85828607830000000
rgdpna,SDN,1979,17261.78513904400000000
rgdpna,SDN,1980,17524.90816179530000000
rgdpna,SDN,1981,18828.33437774260000000
rgdpna,SDN,1982,19216.39581393490000000
rgdpna,SDN,1983,18253.86438012390000000
rgdpna,SDN,1984,17107.33138469310000000
rgdpna,SDN,1985,18033.49041530180000000
rgdpna,SDN,1986,20598.01220259170000000
rgdpna,SDN,1987,20529.81394864020000000
rgdpna,SDN,1988,22363.41092214780000000
rgdpna,SDN,1989,21140.12145983330000000
rgdpna,SDN,1990,22727.93727453620000000
rgdpna,SDN,1991,24222.94997574680000000
rgdpna,SDN,1992,25329.63379595110000000
rgdpna,SDN,1993,25584.50805496990000000
rgdpna,SDN,1994,27118.83504295210000000
rgdpna,SDN,1995,28745.17664722030000000
rgdpna,SDN,1996,30446.63953272970000000
rgdpna,SDN,1997,32290.92801714160000000
rgdpna,SDN,1998,34952.23274666100000000
rgdpna,SDN,1999,36432.52967329570000000
rgdpna,SDN,2000,39487.86252985110000000
rgdpna,SDN,2001,43754.61656280490000000
rgdpna,SDN,2002,46375.39213825950000000
rgdpna,SDN,2003,49802.28561784380000000
rgdpna,SDN,2004,52380.21275032750000000
rgdpna,SDN,2005,57114.44921875000000000
rgdpna,SDN,2006,60849.07151292320000000
rgdpna,SDN,2007,64359.05487217030000000
rgdpna,SDN,2008,65763.04821516530000000
rgdpna,SDN,2009,71407.10145679710000000
rgdpna,SDN,2010,76152.59895872440000000
rgdpna,SDN,2011,79731.77110978440000000
rgdpna,SEN,1960,4860.02968951113000000
rgdpna,SEN,1961,4960.05473318636000000
rgdpna,SEN,1962,5014.55772961844000000
rgdpna,SEN,1963,4944.61871314455000000
rgdpna,SEN,1964,5115.51352066119000000
rgdpna,SEN,1965,5254.32217501761000000
rgdpna,SEN,1966,5458.62449179329000000
rgdpna,SEN,1967,5354.80278356360000000
rgdpna,SEN,1968,5675.11240595398000000
rgdpna,SEN,1969,5278.38646292735000000
rgdpna,SEN,1970,5688.68605936625000000
rgdpna,SEN,1971,5681.67856237182000000
rgdpna,SEN,1972,6044.66690663951000000
rgdpna,SEN,1973,5706.90555154724000000
rgdpna,SEN,1974,5946.56194872881000000
rgdpna,SEN,1975,6395.04175631570000000
rgdpna,SEN,1976,6965.45201159133000000
rgdpna,SEN,1977,6777.65109216174000000
rgdpna,SEN,1978,6354.39827375405000000
rgdpna,SEN,1979,6966.85351098870000000
rgdpna,SEN,1980,6737.51485071416000000
rgdpna,SEN,1981,6657.58448653960000000
rgdpna,SEN,1982,7678.84860107376000000
rgdpna,SEN,1983,7846.08751687863000000
rgdpna,SEN,1984,7531.89970078733000000
rgdpna,SEN,1985,7816.57476702916000000
rgdpna,SEN,1986,8172.57231207169000000
rgdpna,SEN,1987,8499.05710726474000000
rgdpna,SEN,1988,8928.83652692529000000
rgdpna,SEN,1989,8803.40734007163000000
rgdpna,SEN,1990,9147.10790600863000000
rgdpna,SEN,1991,9110.83181765301000000
rgdpna,SEN,1992,9312.50227494958000000
rgdpna,SEN,1993,9105.91302601458000000
rgdpna,SEN,1994,9367.22383195970000000
rgdpna,SEN,1995,9809.91507967916000000
rgdpna,SEN,1996,10322.08425933160000000
rgdpna,SEN,1997,10644.54960699900000000
rgdpna,SEN,1998,11272.43673406240000000
rgdpna,SEN,1999,11989.34601047520000000
rgdpna,SEN,2000,12371.40319628790000000
rgdpna,SEN,2001,12938.12683939510000000
rgdpna,SEN,2002,13022.84616585310000000
rgdpna,SEN,2003,13891.57941846950000000
rgdpna,SEN,2004,14708.83038621290000000
rgdpna,SEN,2005,15535.85009203510000000
rgdpna,SEN,2006,15918.27595669930000000
rgdpna,SEN,2007,16704.39764026670000000
rgdpna,SEN,2008,17319.54116128890000000
rgdpna,SEN,2009,17676.46291482670000000
rgdpna,SEN,2010,18405.81171300570000000
rgdpna,SEN,2011,18917.23147410900000000
rgdpna,SYR,1993,40618.09970171970000000
rgdpna,SYR,1994,43547.89065134080000000
rgdpna,SYR,1995,46607.75623490340000000
rgdpna,SYR,1996,51187.29528928500000000
rgdpna,SYR,1997,53758.90345960630000000
rgdpna,SYR,1998,57406.60040640990000000
rgdpna,SYR,1999,55366.56678228150000000
rgdpna,SYR,2000,55740.64688775700000000
rgdpna,SYR,2001,57855.11450421190000000
rgdpna,SYR,2002,62401.62655537580000000
rgdpna,SYR,2003,62770.34593458280000000
rgdpna,SYR,2004,67103.16834552450000000
rgdpna,SYR,2005,71273.87500000000000000
rgdpna,SYR,2006,74870.36776830750000000
rgdpna,SYR,2007,79119.08223262190000000
rgdpna,SYR,2008,82660.92024000750000000
rgdpna,SYR,2009,87548.23892325590000000
rgdpna,SYR,2010,90559.48826514160000000
rgdpna,SYR,2011,88728.32539801510000000
rgdpna,VNM,1993,83767.72614567840000000
rgdpna,VNM,1994,91171.94029553630000000
rgdpna,VNM,1995,99870.18073743460000000
rgdpna,VNM,1996,109198.07716858100000000
rgdpna,VNM,1997,118099.56423150200000000
rgdpna,VNM,1998,124907.30469595000000000
rgdpna,VNM,1999,130868.86513267400000000
rgdpna,VNM,2000,139752.88473159400000000
rgdpna,VNM,2001,149388.84313863100000000
rgdpna,VNM,2002,159965.30414271500000000
rgdpna,VNM,2003,171708.66921063600000000
rgdpna,VNM,2004,185084.65341124400000000
rgdpna,URY,1993,23880.45472911180000000
rgdpna,URY,1994,25621.12669548650000000
rgdpna,URY,1995,25249.52256784620000000
rgdpna,URY,1996,26653.79500806860000000
rgdpna,URY,1997,27968.10013322170000000
rgdpna,URY,1998,29231.94783902380000000
rgdpna,URY,1999,28665.07835328100000000
rgdpna,URY,2000,28111.88105606240000000
rgdpna,URY,2001,27031.21196045760000000
rgdpna,URY,2002,24941.16188500490000000
rgdpna,URY,2003,25142.01014372480000000
rgdpna,URY,2004,26400.16528782950000000
rgdpna,URY,2005,28369.59960937500000000
rgdpna,URY,2006,29532.37018661010000000
rgdpna,URY,2007,31464.22472428740000000
rgdpna,URY,2008,33722.14896746380000000
rgdpna,URY,2009,34537.49010414150000000
rgdpna,URY,2010,37609.55399889860000000
rgdpna,URY,2011,39753.40390702940000000
rgdpna,USA,1950,1979348.95831497000000000
rgdpna,USA,1951,2132525.89884476000000000
rgdpna,USA,1952,2214200.41545625000000000
rgdpna,USA,1953,2316120.74318142000000000
rgdpna,USA,1954,2301504.20693521000000000
rgdpna,USA,1955,2467223.62612737000000000
rgdpna,USA,1956,2516011.23757666000000000
rgdpna,USA,1957,2566576.33711105000000000
rgdpna,USA,1958,2543466.33975715000000000
rgdpna,USA,1959,2725876.35277936000000000
rgdpna,USA,1960,2793428.13341571000000000
rgdpna,USA,1961,2858510.91269673000000000
rgdpna,USA,1962,3031736.19245445000000000
rgdpna,USA,1963,3164272.13698566000000000
rgdpna,USA,1964,3347373.18105126000000000
rgdpna,USA,1965,3562275.15546419000000000
rgdpna,USA,1966,3794460.13936440000000000
rgdpna,USA,1967,3890356.00733721000000000
rgdpna,USA,1968,4078691.38249879000000000
rgdpna,USA,1969,4205400.82139021000000000
rgdpna,USA,1970,4213400.00000000000000000
rgdpna,USA,1971,4359100.00000000000000000
rgdpna,USA,1972,4599800.00000000000000000
rgdpna,USA,1973,4871700.00000000000000000
rgdpna,USA,1974,4846400.00000000000000000
rgdpna,USA,1975,4836900.00000000000000000
rgdpna,USA,1976,5099000.00000000000000000
rgdpna,USA,1977,5335500.00000000000000000
rgdpna,USA,1978,5635700.00000000000000000
rgdpna,USA,1979,5813100.00000000000000000
rgdpna,USA,1980,5796400.00000000000000000
rgdpna,USA,1981,5943700.00000000000000000
rgdpna,USA,1982,5826000.00000000000000000
rgdpna,USA,1983,6089100.00000000000000000
rgdpna,USA,1984,6527200.00000000000000000
rgdpna,USA,1985,6795600.00000000000000000
rgdpna,USA,1986,7028500.00000000000000000
rgdpna,USA,1987,7251100.00000000000000000
rgdpna,USA,1988,7548400.00000000000000000
rgdpna,USA,1989,7817500.00000000000000000
rgdpna,USA,1990,7962600.00000000000000000
rgdpna,USA,1991,7941800.00000000000000000
rgdpna,USA,1992,8212200.00000000000000000
rgdpna,USA,1993,8448100.00000000000000000
rgdpna,USA,1994,8795700.00000000000000000
rgdpna,USA,1995,9019900.00000000000000000
rgdpna,USA,1996,9361400.00000000000000000
rgdpna,USA,1997,9783200.00000000000000000
rgdpna,USA,1998,10213800.00000000000000000
rgdpna,USA,1999,10711100.00000000000000000
rgdpna,USA,2000,11158100.00000000000000000
rgdpna,USA,2001,11280100.00000000000000000
rgdpna,USA,2002,11486300.00000000000000000
rgdpna,USA,2003,11779500.00000000000000000
rgdpna,USA,2004,12189400.00000000000000000
rgdpna,USA,2005,12564300.00000000000000000
rgdpna,USA,2006,12898400.00000000000000000
rgdpna,USA,2007,13144400.00000000000000000
rgdpna,USA,2008,13097200.00000000000000000
rgdpna,USA,2009,12690000.00000000000000000
rgdpna,USA,2010,12992000.00000000000000000
rgdpna,USA,2011,13225900.00000000000000000
rgdpna,UZB,1990,80738.07292835280000000
rgdpna,UZB,1991,80340.84165744070000000
rgdpna,UZB,1992,71342.66733780440000000
rgdpna,UZB,1993,69705.54337015760000000
rgdpna,UZB,1994,66081.53690166290000000
rgdpna,UZB,1995,65486.80139449340000000
rgdpna,UZB,1996,66600.08040865040000000
rgdpna,UZB,1997,70063.28179782110000000
rgdpna,UZB,1998,73146.06482242260000000
rgdpna,UZB,1999,76364.49062348110000000
rgdpna,UZB,2000,79419.07062772640000000
rgdpna,UZB,2001,82992.92880356330000000
rgdpna,UZB,2002,86478.63188788840000000
rgdpna,UZB,2003,90283.69163438100000000
rgdpna,UZB,2004,97235.53589135340000000
rgdpna,UZB,2005,104042.02343750000000000
rgdpna,UZB,2006,111637.09106550400000000
rgdpna,UZB,2007,122242.61478342700000000
rgdpna,UZB,2008,133244.45011554300000000
rgdpna,UZB,2009,144037.25046480700000000
rgdpna,UZB,2010,156280.41680333600000000
rgdpna,UZB,2011,169251.69137454700000000
rgdpna,KOR,1997,810350.31308975800000000
rgdpna,KOR,1998,764047.77256385000000000
rgdpna,KOR,1999,846034.65215570400000000
rgdpna,KOR,2000,920466.87951451400000000
rgdpna,KOR,2001,957041.30293346900000000
rgdpna,KOR,2002,1025469.93319575000000000
rgdpna,KOR,2003,1054211.56130336000000000
rgdpna,KOR,2004,1102905.94678561000000000
rgdpna,KOR,2005,1146549.63030049000000000
rgdpna,KOR,2006,1205925.69057977000000000
rgdpna,KOR,2007,1267498.27285332000000000
rgdpna,KOR,2008,1296630.14934855000000000
rgdpna,KOR,2009,1300772.87781782000000000
rgdpna,KOR,2010,1382985.02812578000000000
rgdpna,KOR,2011,1433243.71996315000000000
rgdpna,LBN,1970,27252.66788745700000000
rgdpna,LBN,1971,29767.34981431450000000
rgdpna,LBN,1972,33385.35451431740000000
rgdpna,LBN,1973,34959.13202344950000000
rgdpna,LBN,1974,35799.22435101600000000
rgdpna,LBN,1975,24950.81036110030000000
rgdpna,LBN,1976,10730.42755490850000000
rgdpna,LBN,1977,19666.64400891560000000
rgdpna,LBN,1978,19066.82655092010000000
rgdpna,LBN,1979,20861.03765182160000000
rgdpna,LBN,1980,21581.71270094220000000
rgdpna,LBN,1981,21700.33960837650000000
rgdpna,LBN,1982,13717.03962721500000000
rgdpna,LBN,1983,16832.15241089850000000
rgdpna,LBN,1984,24318.96793323470000000
rgdpna,LBN,1985,30228.45493749490000000
rgdpna,LBN,1986,28181.00479557000000000
rgdpna,LBN,1987,32895.41268899260000000
rgdpna,LBN,1988,23615.98142537900000000
rgdpna,LBN,1989,13590.73323285590000000
rgdpna,LBN,1990,17196.78423937420000000
rgdpna,LBN,1991,23766.07776151840000000
rgdpna,LBN,1992,24835.53627750240000000
rgdpna,LBN,1993,26573.51869145560000000
rgdpna,LBN,1994,28700.23673385670000000
rgdpna,LBN,1995,30575.78160010960000000
rgdpna,LBN,1996,32146.30780698830000000
rgdpna,LBN,1997,31097.72625655360000000
rgdpna,LBN,1998,32539.68253914340000000
rgdpna,LBN,1999,32392.25361132340000000
rgdpna,LBN,2000,32827.62705032820000000
rgdpna,LBN,2001,34125.47257953630000000
rgdpna,LBN,2002,35276.82389577070000000
rgdpna,LBN,2003,36418.87239902150000000
rgdpna,LBN,2004,39150.28782894830000000
rgdpna,LBN,2005,39424.33984375000000000
rgdpna,LBN,2006,39700.31022265620000000
rgdpna,LBN,2007,43035.13628136040000000
rgdpna,LBN,2008,46736.15800155680000000
